id,user_id,sentiment,text,processed_text,hashtags
264241234980270080,278292697,negative,"Is it evil to laugh when a 3rd grader reads a short story, and at least five times, mistakes the name ""Becky"" for ""Blocky?"" #stickingtoit",evil laugh 3rd grader read short story least five time mistake name becky blocky stickingtoit,['stickingtoit']
262368732410687488,781506662,objective-OR-neutral,Blake Griffin Poster Dunk over Kendrick Perkins (6ft.10) in HD (Jan. 30) http://www.youtube.com/watch?v=WZ5BBWwd_x0&sns=tw … that's why you roll after a pick.,blake griffin poster dunk kendrick perkins 6ft10 hd jan 30 httpwwwyoutubecomwatchvwz5bbwwd_x0snstw thats roll pick,[]
251418644909813760,191608418,objective,Interview on VOW fm tomorrow morning... Do tune in and hear the kid out!!! cc @vowfm @ewbwits,interview vow fm tomorrow morning tune hear kid cc vowfm ewbwits,[]
218226535063228416,618706287,objective,RUMOR: #Blackhawks may have traded Niklas Hjalmarsson to the #Oilers for Sam Gagner. Stay tuned.,rumor blackhawks may traded niklas hjalmarsson oiler sam gagner stay tuned,"['Blackhawks', 'Oilers']"
262347177588830208,47546320,negative,http://goo.gl/LkocE  Visit to #Iran by five Euro MPs was called off Sat after Tehran refused to let them meet with a jailed activist,httpgoogllkoce visit iran five euro mp called sat tehran refused let meet jailed activist,['Iran']
263834573530611712,26509356,positive,"#Linsanity""@ESPNStatsInfo: Jeremy Lin was a +23 for Rockets in his debut. That's the 2nd-best plus-minus for him in any game in his career.""",linsanityespnstatsinfo jeremy lin 23 rocket debut thats 2ndbest plusminus game career,['Linsanity']
247724605018619904,595294755,objective-OR-neutral,Analysis: Daniels made the right court pick: Gov. Mitch Daniels said Friday he appointed Tippecanoe County Superior... http://dlvr.it/29Xxd2 ,analysis daniel made right court pick gov mitch daniel said friday appointed tippecanoe county superior httpdlvrit29xxd2,[]
215189748623486976,242136621,objective,@rbusch17: The Anaheim Ducks are interested in Sam Gagner of the Edmonton Oilers. Could be part of a trade for the Ducks 1st round pick,rbusch17 anaheim duck interested sam gagner edmonton oiler could part trade duck 1st round pick,[]
264155911688425472,228163787,positive,Cannot wait to see @fancystepdad with my boys @ThePrinceRupert and @JakeCausey next Friday in Athens!,wait see fancystepdad boy theprincerupert jakecausey next friday athens,[]
260123979417784321,155725697,objective-OR-neutral,"Lets be real even wit are D injured, Flacco fuckin up, doin bad on the road, & are D playin like shit WE STILL 2nd best team in AFC #Ravens",let real even wit injured flacco fuckin doin bad road playin like shit still 2nd best team afc raven,['Ravens']
248568179272589313,514921404,positive,Long Princeton (and Diggy) #imagine : Happy Valentine's day (yn)... February 14 It's been 9 m http://tl.gd/ir48bq  via @Nounouche10,long princeton diggy imagine happy valentine day yn february 14 9 httptlgdir48bq via nounouche10,['imagine']
264158696702099456,38787844,positive,Hey Daryl! Great connecting at Anti #Fracking Colorado. Excited to have you in next issue. Deadline is Nov 15th. @dhlovelife,hey daryl great connecting anti fracking colorado excited next issue deadline nov 15th dhlovelife,['Fracking']
262311223054458880,380765497,positive,I am happy to be single but I would love to receive a valentines card on the 14th. It has to be from someone amazing- @justinbieber for eg!,happy single would love receive valentine card 14th someone amazing justinbieber eg,[]
263554895351787520,474212961,neutral,@BucksAdSchool Morning with homeless men evening with Charles Dickens's great great granddaughter Standard day with 1st yrs at BucksAdSchool,bucksadschool morning homeless men evening charles dickens great great granddaughter standard day 1st yr bucksadschool,[]
195137821449789440,17050737,objective,"Did you get a full, part-time job or internship offer? Let us know! Signing Day tomorrow in LBJSC Amphitheater-tell where you will work!",get full parttime job internship offer let u know signing day tomorrow lbjsc amphitheatertell work,[]
263887867854602240,281868875,negative,Niggas was really on some 10th grade shit tonight,nigga really 10th grade shit tonight,[]
264169584368685061,17015168,objective,It's like Groundhog Day. 2nd day here. (@ Chirping Chicken) http://4sq.com/VgnErE ,like groundhog day 2nd day chirping chicken http4sqcomvgnere,[]
264243158374821888,330781770,negative,TOI Israel admits 1988 killing of Arafat's deputy: Israel for the first time on Thursday admitted responsibility... http://bit.ly/RyfCE1 ,toi israel admits 1988 killing arafat deputy israel first time thursday admitted responsibility httpbitlyryfce1,[]
263797559582142464,488743489,objective-OR-neutral,"Remember everyone out there: All you members of Anonymous, you rebels, you supporters of the Gunpowder Plot: wear your mask November 5th.",remember everyone member anonymous rebel supporter gunpowder plot wear mask november 5th,[]
262654963572944896,153232385,positive,Thanks to everyone who came out Friday night to see us with threat signal at dickens! Awesome night!!!,thanks everyone came friday night see u threat signal dickens awesome night,[]
263724703930261505,99538498,negative,"@jamesjammcmahon get @DONBROCO on february for valentine's day, the suave fuckers",jamesjammcmahon get donbroco february valentine day suave fucker,[]
264171007391195136,346219253,positive,"@frankiegavin1 Out with the old, in with the new, shown good discipline in the 1st 4 rounds tonight Frankie, kept a cool head! #andthenew",frankiegavin1 old new shown good discipline 1st 4 round tonight frankie kept cool head andthenew,['andthenew']
264221982361546752,89385794,objective-OR-neutral,"Working the Celebrity Power106 game saturday at CalState LA $12 at the door. Gonna be with Kendrick Lamar, Rick Ross, Clyde Carson, ect.",working celebrity power106 game saturday calstate la 12 door gon na kendrick lamar rick ross clyde carson ect,[]
255888103863091201,92147749,positive,"can't believe @Alesso is only 2 days older than me! can't wait to see him again tomorrow with @davidguetta at Fort Canning, Singapore!!",cant believe alesso 2 day older cant wait see tomorrow davidguetta fort canning singapore,[]
264037153934282752,325583692,positive,We're excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://fb.me/1JPPoTbtb ,excited trunk treat tomorrow nov 2 night boy girl club pottstown start httpfbme1jppotbtb,[]
261355878995881985,760682095,neutral,"#SteelerNation send our boys 2 the 2013 NFL Pro Bowl. http://www.nfl.com/probowl/ballot  via @NFL Ur vote actually counts, unlike the Nov 6th election.",steelernation send boy 2 2013 nfl pro bowl httpwwwnflcomprobowlballot via nfl ur vote actually count unlike nov 6th election,['SteelerNation']
264083279056080897,333141377,neutral,Love is like Michael Jackson's 8th nose .. you'll never understand it,love like michael jackson 8th nose youll never understand,[]
263273842024267776,498931262,objective-OR-neutral,"Sat next to a black guy on a train, when Niggas In Paris came on... Had to turn it up !",sat next black guy train nigga paris came turn,[]
262137749090496514,711169386,positive,"Lucky shops are coming to NYC!: The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1...",lucky shop coming nyc sale season hosted lucky magazine grammy winner jennifer hudson start november 1,[]
261563103093870592,73524592,objective,"Come out and join us for the SIA Trek or Treat, October 27th! http://ow.ly/eAC9w  It's a fundraiser for the Safe House!",come join u sia trek treat october 27th httpowlyeac9w fundraiser safe house,[]
264260233113767936,838709322,objective-OR-neutral,"Nine Pin Bird Rock race (2nd race in the Duke of Marlborough Hotel series) postponed 24 hours to Sunday 4 November, still 10 am start.",nine pin bird rock race 2nd race duke marlborough hotel series postponed 24 hour sunday 4 november still 10 start,[]
256539059999109121,347219338,negative,"Buffalo Bills' Kyle Williams Misses Practice Thursday: For a second straight day, Buffalo Bills... http://q.gs/2GV08  #BILLS #NFL",buffalo bill kyle williams miss practice thursday second straight day buffalo bill httpqgs2gv08 bill nfl,"['BILLS', 'NFL']"
264216935133220864,156021769,negative,I go on channel 7 to see what the weather is gonna be like tomorrow and Taylor Swift singing.. #EEWWW #GETOFFMYTV,go channel 7 see weather gon na like tomorrow taylor swift singing eewww getoffmytv,"['EEWWW', 'GETOFFMYTV']"
248330883029942272,505810691,negative,"Miss those days , when all the relatives would just gather at 7th Uncle house and celebrate Chinese New Year , I guess it'll not happen agn",miss day relative would gather 7th uncle house celebrate chinese new year guess itll happen agn,[]
251157814544826368,125246411,positive,"Hey guys tomorrow is now national Ground Hog day, I hope to see you all post about it!! Hahahaha",hey guy tomorrow national ground hog day hope see post hahahaha,[]
261996462358032384,217777996,negative,How to know a shit bar!.. You get your arm stamped! If u wake up tomorrow with prints on your arm your a TWAT!,know shit bar get arm stamped u wake tomorrow print arm twat,[]
263080308113539072,142136889,objective,"Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of its s...",apple software retail chief overhaul san francisco reuters apple inc ceo tim cook monday replaced head,[]
240386126517510144,71817244,negative,"#Loanwatch: Ben Amos is a doubt for tonight's Hull City game vs Doncaster (2nd round League Cup), with a groin problem.",loanwatch ben amos doubt tonight hull city game v doncaster 2nd round league cup groin problem,['Loanwatch']
263974646003683328,514165478,objective-OR-neutral,Cebu's Original Lechon Belly in Parkmall joins the Bazaar in IT Park next Fri.-Nov 9. Taste the Boneless Lechon Belly the way it was created,cebu original lechon belly parkmall join bazaar park next frinov 9 taste boneless lechon belly way created,[]
264236943334834176,131379676,negative,on october 25 2011 I told taylor swift i wouldn't listen to her until she wrote about something else. one year later and here we are still.,october 25 2011 told taylor swift wouldnt listen wrote something else one year later still,[]
255449819731070977,423702823,neutral,"Jay Paterno, former Penn State assistant football coach and son of Joe Paterno, said Sunday night that he was at an event when a...",jay paterno former penn state assistant football coach son joe paterno said sunday night event,[]
259275470456102912,342152369,objective-OR-neutral,"Nadal confirmed for Mexican Open in February: Rafael Nadal is set to play at the Mexican Open in February,... http://q.gs/2MOsm  #tennis",nadal confirmed mexican open february rafael nadal set play mexican open february httpqgs2mosm tennis,['tennis']
263504130205696000,528515216,neutral,That means we'll know Thursday morning if @taylorswift13 won for her 'Safe and Sound' duet with @thecivilwars!!!,mean well know thursday morning taylorswift13 safe sound duet thecivilwars,[]
262634582824865792,347249167,negative,Oh and Rafa said before the injury he was having the best year he ever had was 1st in the race... :( #M6,oh rafa said injury best year ever 1st race m6,['M6']
264032579815088128,387739207,objective-OR-neutral,Anonymous asked you: You remind me of Wednesday Adams.,anonymous asked remind wednesday adam,[]
254105525715877888,631709230,negative,@JamesDuffy01 of others...Jenelle may have made mistakes but she has time to change and be a better person...its too late for you...FUCKHEAD,jamesduffy01 othersjenelle may made mistake time change better personits late youfuckhead,[]
